Review_8,Capacity,Noise_Level,Review_1,Review_3,Review_2,Review_5,Review_4,Review_7,Review_6,ASIN,Offer_Price,Brand,Item_name,No_of_Reviews,Energy_Efficiency,Part_No,MRP,Control_Console,Model,Best_Sellers_Rank_Category_AC,Best_Sellers_Rank_Category_home_kitchen,Color,Wattage,Installation_Type,Average_Rating,Voltage,Item_href
,1.5 tons,55 dB,,,,,,,,B00REFW4XU," 27,036.00",Blue Star,"Blue Star 2W18LB Window AC (1.5 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,"28,500.00",,2W18LB,#392,"#3,76,765",White,1750 Watts,Window,,230 Volts,http://www.amazon.in/Blue-Star-2W18LB-Window-Rating/dp/B00REFW4XU/ref=sr_1_808/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-808
,1.5 tons,55 dB,,,,,,,,B00REFW9BM," 26,100.00",Blue Star,"Blue Star 2WAE181YD Window AC (1.5 Ton, 2 Star Rating, White ): Amazon.in: Home & Kitchen",,2 Star Rating,,,Remote Control,2WAE181YD,,,White,1845 Watts,Window,,230 Volts,http://www.amazon.in/Blue-Star-2WAE181YD-Window-Rating/dp/B00REFW9BM/ref=sr_1_807/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-807
,,,,,,,,,,," 35,400.00",,"Blue Star 3WAE181YC Window AC (1.5 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,,,,,,,,,,,,,http://www.amazon.in/Blue-Star-3WAE181YC-Window-Rating/dp/B00REFWGUQ/ref=sr_1_806/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-806
,1.5 tons,48 dB,,,,,,,,B00REFWUDE," 36,700.00",Blue Star,"Blue Star 3HW18JBG1 Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,3HW18JBG1,,,White,1580 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW18JBG1-Rating-Aluminium/dp/B00REFWUDE/ref=sr_1_804/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-804
,1 tons,40 dB,,,,,,,,B00REFWWXM," 29,500.00",Blue Star,"Blue Star 3HW12JBR1 Split AC (1 Ton, 3 Star Rating, Red, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,"31,700.00",,3HW12JBR1,,,Red,1085 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW12JBR1-Rating-Aluminium/dp/B00REFWWXM/ref=sr_1_803/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-803
,1 tons,40 dB,,,,,,,,B00REFWRQ4," 31,700.00",Blue Star,"Blue Star 3HW12JBG1 Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,"32,700.00",,3HW12JBG1,#401,"#3,86,149",White,1085 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW12JBG1-Rating-Aluminium/dp/B00REFWRQ4/ref=sr_1_805/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-805
,1 tons,,This is one of the very very success model in Bluestar. with good and lot of  functions,,,,,,,B00REFXJZM," 27,670.00",Blue Star,"Blue Star 3HW12VC1 Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",1 review,3 Star Rating,3HW12VC1,,Remote Control,3HW12VC1,#595,"#5,81,209",White,1110 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Blue-Star-3HW12VC1-Rating-Copper/dp/B00REFXJZM/ref=sr_1_800/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-800
,1 tons,,This ac compresser is copper,,,,,,,B00REFXXRG," 32,908.00",Blue Star,"Blue Star 5HW12ZCW1 Split AC (1 Ton, 5 Star Rating, Pearl White, Aluminium): Amazon.in: Home & Kitchen",1 review,5 Star Rating,,"35,300.00",,5HW12ZCW1,,,Pearl White,1005 Watts,Split,3.0 out of 5 stars,230 Volts,http://www.amazon.in/Blue-Star-5HW12ZCW1-Rating-Aluminium/dp/B00REFXXRG/ref=sr_1_799/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-799
,2 tons,48 dB,,,,,,,,B00REFXGOQ," 46,700.00",Blue Star,"Blue Star 3HW24HAF1 Split AC (2 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,3HW24HAF1,,,White,1910 Watts,Split,,,http://www.amazon.in/Blue-Star-3HW24HAF1-Rating-Aluminium/dp/B00REFXGOQ/ref=sr_1_801/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-801
,1 tons,43 dB,,,,,,,,B00REFY4AG," 36,000.00",Blue Star,"Blue Star 5HW12ZCG1 Split AC (1 Ton, 5 Star Rating, Golden, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,5HW12ZCG1,,,Golden,1005 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW12ZCG1-Rating-Aluminium/dp/B00REFY4AG/ref=sr_1_797/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-797
,1 tons,,,,,,,,,B00REFY2X0," 35,300.00",Blue Star,"Blue Star 5HW12ZCS1 Split AC (1 Ton, 5 Star Rating, Silver, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,5HW12ZCS1,,,Silver,1005 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW12ZCS1-Rating-Aluminium/dp/B00REFY2X0/ref=sr_1_798/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-798
,1 tons,40 dB,,,,,,,,B00RE6RFGU," 35,290.00",Voltas,"Voltas 123 PY Premium Y Series Split AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,Remote Control,1.0 T 123 PY,,,White,1015 Watts,Split,,230 Volts,http://www.amazon.in/Voltas-123-PY-Premium-Rating/dp/B00RE6RFGU/ref=sr_1_809/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-809
,1 tons,,,,,,,,,B00REFYDKC," 33,800.00",Blue Star,"Blue Star 5HW12SAF1 Split AC (1 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,"36,400.00",,5HW12SAF1,#472,"#4,48,444",White,990 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW12SAF1-Rating-Aluminium/dp/B00REFYDKC/ref=sr_1_795/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-795
,1.5 tons,,,,,,,,,B00REFYHDU," 41,200.00",Blue Star,"Blue Star 5HW18SAF1 Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,"43,600.00",,5HW18SAF1,,,White,1450 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW18SAF1-Rating-Aluminium/dp/B00REFYHDU/ref=sr_1_794/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-794
,1 tons,,,,,,,,,B00REFYKK0," 36,400.00",Blue Star,"Blue Star 5HW12ZAWF1 Split AC (1 Ton, 5 Star Rating, White): Amazon.in: Home & Kitchen",,5 Star Rating,,,,5HW12ZAWF1,,,White,990 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW12ZAWF1-Split-Rating/dp/B00REFYKK0/ref=sr_1_793/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-793
,1 tons,,Very good for ac,,,,,,,B00REFY6ZY," 32,000.00",Blue Star,"Blue Star 5HW12ZCR1 Split AC (1 Ton, 5 Star Rating, Red, Aluminium): Amazon.in: Home & Kitchen",1 review,5 Star Rating,5HW12ZCR1,"37,100.00",,5HW12ZCR1,#482,"#4,59,256",Red,1005 Watts,Split,4.0 out of 5 stars,230 Volts,http://www.amazon.in/Blue-Star-5HW12ZCR1-Rating-Aluminium/dp/B00REFY6ZY/ref=sr_1_796/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-796
,1 tons,46 dB,,,,,,,,B00PUAE6CI," 80,983.00",Mitsubishi,"Mitsubishi MSZ-EF35VEW/VEB/VES Inverter Heat Pump Split AC (1 Ton, Black): Amazon.in: Home & Kitchen",,Inverter,,"86,670.00",Remote Control,MSZ-EF35VEW/VEB/VES,,,Black,955 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-EF35VEW-VEB-VES-Inverter/dp/B00PUAE6CI/ref=sr_1_839/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-839
,1.25 tons,48 dB,,,,,,,,B00PUAEO5C," 92,980.00",Mitsubishi,"Mitsubishi MSZ-EF42VEW/VEB/VES Inverter Heat Pump Split AC (1.25 Ton, Black): Amazon.in: Home & Kitchen",,Inverter,,"99,510.00",Remote Control,MSZ-EF42VEW/VEB/VES,,,Black,1460 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-EF42VEW-VEB-VES-Inverter/dp/B00PUAEO5C/ref=sr_1_838/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-838
,0.75 tons,50 dB,,,,,,,,B00PUAFOJW," 45,496.00",Mitsubishi,"Mitsubishi MSZ-HJ25VA Inverter Heat Pump Split AC (0.75 Ton, White): Amazon.in: Home & Kitchen",,Inverter,,"48,690.00",Remote Control,MSZ-HJ25VA,,,White,1020 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-HJ25VA-Inverter-Split-White/dp/B00PUAFOJW/ref=sr_1_837/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-837
,1.5 tons,51 dB,This is an amazing AC. Cooling is superb and the best part is that its super silent.Great product and I will recommend this to my friends.,,,,,,,B00PUAGZ68," 63,000.00",Mitsubishi,"Mitsubishi MSZ-HJ50VA Inverter Heat Pump Split AC (1.5 Ton, White): Amazon.in: Home & Kitchen",1 review,Inverter,,"67,950.00",Remote Control,MSZ-HJ50VA,,,White,2050 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-HJ50VA-Inverter-Split-White/dp/B00PUAGZ68/ref=sr_1_835/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-835
,1 tons,50 dB,,,,,,,,B00PUAGIJM," 49,793.00",Mitsubishi,"Mitsubishi MSZ-HJ35VA Inverter Heat Pump Split AC (1 Ton, White): Amazon.in: Home & Kitchen",,Inverter,,"53,290.00",Remote Control,MSZ-HJ35VA,,,White,1270 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSZ-HJ35VA-Inverter-Split-White/dp/B00PUAGIJM/ref=sr_1_836/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-836
,0.75 tons,43 dB,,,,,,,,B00PVM5TUS," 31,680.00",Mitsubishi,"Mitsubishi MS-G10VC Cooling Split AC (0.75 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",,4 Star Rating,,,Remote Control,MS-G10VC,,,White,800 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-G10VC-Cooling-Split-Rating/dp/B00PVM5TUS/ref=sr_1_833/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-833
,2 tons,49 dB,,,,,,,,B00PUAIMX2," 68,599.00",Mitsubishi,"Mitsubishi MSY-GE24VA Inverter Cooling Split AC (2 Ton, White): Amazon.in: Home & Kitchen",,Inverter,,"81,540.00",Remote Control,MSY-GE24VA,#458,"#4,32,497",White,1830 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MSY-GE24VA-Inverter-Cooling-Split/dp/B00PUAIMX2/ref=sr_1_834/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-834
,1 tons,46 dB,Worst productNo warrantyBetter purchase o general brand AC .,,,,,,,B00PVM618W," 37,000.00",Mitsubishi,"Mitsubishi MS-G13VC Cooling Split AC (1 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",1 review,4 Star Rating,,,Remote Control,MS-G13VC,#483,"#4,62,391",White,1060 Watts,Split,1.0 out of 5 stars,230 Volts,http://www.amazon.in/Mitsubishi-MS-G13VC-Cooling-Split-Rating/dp/B00PVM618W/ref=sr_1_832/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-832
,1.5 tons,53 dB,,,,,,,,B00PVM68B2," 42,299.00",Mitsubishi,"Mitsubishi MS-G18VC Cooling Split AC (1.5 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",,4 Star Rating,,"48,480.00",Remote Control,MS-G18VC,,,White,1540 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-G18VC-Cooling-Split-Rating/dp/B00PVM68B2/ref=sr_1_831/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-831
,1.5 tons,,,,,,,,,B00REFXDFS," 34,700.00",Blue Star,"Blue Star 3HW18HAF1 Split AC (1.5 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,"37,900.00",,3HW18HAF1,,,White,1530 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-3HW18HAF1-Rating-Aluminium/dp/B00REFXDFS/ref=sr_1_802/253-5508830-7945139?ie=UTF8&qid=1485083788&s=kitchen&sr=1-802
,0.75 tons,44 dB,,,,,,,,B00PVM6PGK," 26,331.00",Mitsubishi,"Mitsubishi MS-HK10VA Cooling Split AC (0.75 Ton, 3 Star Rating, White): Amazon.in: Home & Kitchen",,3 Star Rating,,"28,180.00",Remote Control,MS-HK10VA,,,White,805 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-HK10VA-Cooling-Split-Rating/dp/B00PVM6PGK/ref=sr_1_829/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-829
,2.5 tons,37 dB,,,,,,,,B00PVM7HTO," 73,891.00",Mitsubishi,"Mitsubishi MS-H30VA Cooling Split AC (2.5 Ton, 1 Star Rating, White): Amazon.in: Home & Kitchen",,1 Star Rating,,"79,080.00",Remote Control,MS-H30VA,,,White,2800 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-H30VA-Cooling-Split-Rating/dp/B00PVM7HTO/ref=sr_1_828/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-828
,2 tons,53 dB,"This is the best air conditioner so far in Indian market, simply perfect. I have been using it for 30days now and never got the chance to bring down/ change temp from 25degree on remote panel. It cools my room 24 x 14.7 not more than 10minutes. I am delighted with the vendor support at all times from ordered till installatiin and safe delivery [ 7star ]",,,,,,,B00PVM6H4A," 52,199.00",Mitsubishi,"Mitsubishi MS-G24VC Cooling Split AC (2 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",1 review,4 Star Rating,,"61,740.00",Remote Control,MS-G24VC,#545,"#5,21,863",White,1930 Watts,Split,5.0 out of 5 stars,230 Volts,http://www.amazon.in/Mitsubishi-MS-G24VC-Cooling-Split-Rating/dp/B00PVM6H4A/ref=sr_1_830/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-830
,1 tons,,,,,,,,,B00Q663NPG," 36,990.00",LG,"LG LSA3AP4M Split AC (1 Ton, 4 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,4 Star Rating,,,,LSA3AP4M,,,White,985 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AP4M-Split-Rating-Aluminium/dp/B00Q663NPG/ref=sr_1_826/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-826
,1 tons,,,,,,,,,B00Q663W66," 27,400.00",LG,"LG LSA3AU2F Split AC (1 Ton, 2 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,2 Star Rating,,"31,990.00",,LSA3AU2F,,,White,1080 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AU2F-Split-Rating-Copper/dp/B00Q663W66/ref=sr_1_825/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-825
,1 tons,,,,,,,,,B00Q664DJQ,,LG,"LG LSA3MP4M Split AC (1 Ton, 4 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,4 Star Rating,,,,LSA3MP4M,,,White,985 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3MP4M-Split-Rating-Aluminium/dp/B00Q664DJQ/ref=sr_1_823/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-823
,1 tons,,,,,,,,,B00Q6645EO," 33,990.00",LG,"LG LSA3AT3M Split AC (1 Ton, 3 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LSA3AT3M,,,White,1070 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA3AT3M-Split-Rating-Aluminium/dp/B00Q6645EO/ref=sr_1_824/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-824
,3 tons,50 dB,,,,,,,,B00PVM7O4W," 96,587.00",Mitsubishi,"Mitsubishi MS-E36VC Split AC (3 Ton, 1 Star Rating, White): Amazon.in: Home & Kitchen",,1 Star Rating,,"103,370.00",Remote Control,MS-E36VC,,,White,3460 Watts,Split,,230 Volts,http://www.amazon.in/Mitsubishi-MS-E36VC-Split-Rating-White/dp/B00PVM7O4W/ref=sr_1_827/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-827
,1.5 tons,,,,,,,,,B00Q664SOG," 44,990.00",LG,"LG LSA5PW5M Split AC (1.5 Ton, 5 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,5 Star Rating,,,,LSA5PW5M,,,White,1465 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5PW5M-Split-Rating-Copper/dp/B00Q664SOG/ref=sr_1_822/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-822
,1.5 tons,,,,,,,,,B00Q66510Q,,LG,"LG LSA5AP4M Split AC (1.5 Ton, 4 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,4 Star Rating,,,,LSA5AP4M,,,White,1550 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5AP4M-Split-Rating-Aluminium/dp/B00Q66510Q/ref=sr_1_821/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-821
,1.5 tons,,,,,,,,,B00Q665S18," 39,990.00",LG,"LG LSA5AU4F Split AC (1.5 Ton, 4 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,4 Star Rating,,,,LSA5AU4F,,,White,1575 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5AU4F-Split-Rating-Copper/dp/B00Q665S18/ref=sr_1_819/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-819
,1.5 tons,,,,,,,,,B00Q665YD0,,LG,"LG LSA5MP4M Split AC (1.5 Ton, 4 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,4 Star Rating,,,,LSA5MP4M,,,White,1550 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5MP4M-Split-Rating-Aluminium/dp/B00Q665YD0/ref=sr_1_818/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-818
,1 tons,50 dB,,,,,,,,B00Q666B8W,,LG,"LG LWA3BP3F Window AC (1 Ton, 3 Star Rating, White, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,LWA3BP3F,#718,"#6,50,740",White,1160 Watts,Window,,230 Volts,http://www.amazon.in/LG-LWA3BP3F-Window-Rating-Copper/dp/B00Q666B8W/ref=sr_1_817/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-817
,1.5 tons,,,,,,,,,B00Q665ACU," 43,490.00",LG,"LG LSA5AT5M Split AC (1.5 Ton, 5 Star Rating, White, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,LSA5AT5M,#722,"#6,51,038",White,1465 Watts,Split,,230 Volts,http://www.amazon.in/LG-LSA5AT5M-Split-Rating-Aluminium/dp/B00Q665ACU/ref=sr_1_820/253-8423954-8883951?ie=UTF8&qid=1485083788&s=kitchen&sr=1-820
,1.5 tons,,,,,,,,,B00REFYTHE," 44,600.00",Blue Star,"Blue Star 5HW18ZARF1 Split AC (1.5 Ton, 5 Star Rating, Wine Red, Aluminium): Amazon.in: Home & Kitchen",,5 Star Rating,,,,5HW18ZARF1,,,Wine Red,1450 Watts,Split,,230 Volts,http://www.amazon.in/Blue-Star-5HW18ZARF1-Rating-Aluminium/dp/B00REFYTHE/ref=sr_1_790/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-790
,2 tons,,,,,,,,,B00REFYXLG," 63,400.00",Blue Star,"Blue Star HNHW24CBF Split AC (2 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,"66,200.00",,HNHW24CBF,,,White,,Split,,230 Volts,http://www.amazon.in/Blue-Star-HNHW24CBF-Split-Copper/dp/B00REFYXLG/ref=sr_1_789/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-789
,2 tons,,,,,,,,,B00REFZ26G," 59,200.00",Daikin,"Daikin FTKV60NRV16 Split AC (2 Ton, White): Amazon.in: Home & Kitchen",,,,,,FTKV60NRV16,,,White,1765 Watts,Split,,230 Volts,http://www.amazon.in/Daikin-FTKV60NRV16-Split-Ton-White/dp/B00REFZ26G/ref=sr_1_787/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-787
,2 tons,,,,,,,,,B00REFZABS," 62,600.00",Daikin,"Daikin FTKD71FV Split AC (2 Ton, White): Amazon.in: Home & Kitchen",,,,,,FTKD71FV,,,White,,Split,,,http://www.amazon.in/Daikin-FTKD71FV-Split-Ton-White/dp/B00REFZABS/ref=sr_1_784/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-784
,4.5 tons,,,,,,,,,B00REFYZZU," 115,420.00",Blue Star,"Blue Star HN4hpAFO Split AC (4.5 Ton, White, Copper): Amazon.in: Home & Kitchen",,Inverter,,,,HN4hpAFO,,,White,,Split,,,http://www.amazon.in/Blue-Star-HN4hpAFO-Split-Copper/dp/B00REFYZZU/ref=sr_1_788/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-788
,1 tons,,,,,,,,,B00REFZ7TI," 37,100.00",Daikin,"Daikin FTKE35GV Split AC (1 Ton, White): Amazon.in: Home & Kitchen",,,,,,FTKE35GV,,,White,955 Watts,Split,,230 Volts,http://www.amazon.in/Daikin-FTKE35GV-Split-Ton-White/dp/B00REFZ7TI/ref=sr_1_785/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-785
,2 tons,,,,,,,,,B00REFZCXY," 50,900.00",Daikin,"Daikin FTY50GAV Split AC (2 Ton, White): Amazon.in: Home & Kitchen",,,,,,FTY50GAV,#661,"#6,31,043",White,,Split,,230 Volts,http://www.amazon.in/Daikin-FTY50GAV-Split-Ton-White/dp/B00REFZCXY/ref=sr_1_783/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-783
,0.75 tons,,,,,,,,,B00REFZFNG," 29,500.00",Daikin,"Daikin FT25MV Split AC (0.75 Ton, White): Amazon.in: Home & Kitchen",,,,,,FT25MV,,,White,765 Watts,Split,,230 Volts,http://www.amazon.in/Daikin-FT25MV-Split-0-75-White/dp/B00REFZFNG/ref=sr_1_782/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-782
,1 tons,,,,,,,,,B00REFZIU6," 32,472.00",Daikin,"Daikin FT35MV Split AC (1 Ton, 4 Star Rating, White): Amazon.in: Home & Kitchen",,4 Star Rating,,"35,600.00",,FT35MV,,,White,1088 Watts,Split,,230 Volts,http://www.amazon.in/Daikin-FT35MV-Split-Rating-White/dp/B00REFZIU6/ref=sr_1_781/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-781
,0.75 tons,27 dB,,,,,,,,B00REFZMVQ," 29,590.00",O General,"O General ASGA09AAC Split AC (0.75 Ton, 2 Star Rating, White): Amazon.in: Home & Kitchen",,2 Star Rating,,,,ASGA09AAC,,,White,920 Watts,Split,,240 Volts,http://www.amazon.in/General-ASGA09AAC-Split-Rating-White/dp/B00REFZMVQ/ref=sr_1_780/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-780
,1 tons,,,,,,,,,B00RGHDEPI," 36,990.00",Panasonic,"Panasonic CS/CU-YC12QKYT3 Split AC (1 Ton, 3 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC12QKYT3,,,Metallic Red,,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-CU-YC12QKYT3-Rating-Metallic/dp/B00RGHDEPI/ref=sr_1_778/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-778
,1.5 tons,,,,,,,,,B00RGHDHG4," 41,990.00",Panasonic,"Panasonic CS/CU-YC18QKYT3 Split AC (1.5 Ton, 3 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC18QKYT3,,,Metallic Red,,Split,,,http://www.amazon.in/Panasonic-CS-CU-YC18QKYT3-Rating-Metallic/dp/B00RGHDHG4/ref=sr_1_777/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-777
,1 tons,,,,,,,,,B00RGHDN40," 36,990.00",Panasonic,"Panasonic CS/CU-YC12QKYS3 Split AC (1 Ton, 3 Star Rating, Silver, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC12QKYS3,,,Silver,,Split,,,http://www.amazon.in/Panasonic-CS-CU-YC12QKYS3-Rating-Silver/dp/B00RGHDN40/ref=sr_1_775/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-775
,2 tons,,,,,,,,,B00RGHDK2K," 50,990.00",Panasonic,"Panasonic CS/CU-YC24QKYT3 Split AC (2 Ton, 3 Star Rating, Metallic Red, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC24QKYT3,,,Metallic Red,,Split,,,http://www.amazon.in/Panasonic-CS-CU-YC24QKYT3-Rating-Metallic/dp/B00RGHDK2K/ref=sr_1_776/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-776
,1.5 tons,,,,,,,,,B00RGHDPZ2," 33,652.00",Panasonic,"Panasonic CS/CU-YC18QKYS3 Split AC (1.5 Ton, 3 Star Rating, Silver, Copper): Amazon.in: Home & Kitchen",,3 Star Rating,,,,CS/CU-YC18QKYS3,,,Silver,,Split,,230 Volts,http://www.amazon.in/Panasonic-CS-CU-YC18QKYS3-Rating-Silver/dp/B00RGHDPZ2/ref=sr_1_774/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-774
,0.75 tons,,,,,,,,,B00REFZ59A," 30,800.00",Daikin,"Daikin FTKE25GV Split AC (0.75 Ton, White): Amazon.in: Home & Kitchen",,,,,,FTKE25GV,,,White,746 Watts,Split,,240 Volts,http://www.amazon.in/Daikin-FTKE25GV-Split-0-75-White/dp/B00REFZ59A/ref=sr_1_786/254-6110368-0882513?ie=UTF8&qid=1485083787&s=kitchen&sr=1-786
